22-07-2019 13:35:14.846 [main] INFO  o.s.b.c.e.AnnotationConfigEmbeddedWebApplicationContext.prepareRefresh - Refreshing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@30c93896: startup date [Mon Jul 22 13:35:14 ICT 2019]; root of context hierarchy
22-07-2019 13:35:17.186 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport.isStrictRepositoryCandidate - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.future.function.repository.feature.core.MenuRepository.
22-07-2019 13:35:17.188 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport.isStrictRepositoryCandidate - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.future.function.repository.feature.communication.questionnaire.QuestionnaireRepository.
22-07-2019 13:35:17.189 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport.isStrictRepositoryCandidate - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.future.function.repository.feature.core.AccessRepository.
22-07-2019 13:35:17.191 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport.isStrictRepositoryCandidate - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.future.function.repository.feature.communication.questionnaire.QuestionResponseSummaryRepository.
22-07-2019 13:35:17.192 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport.isStrictRepositoryCandidate - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.future.function.repository.feature.scoring.RoomRepository.
22-07-2019 13:35:17.193 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport.isStrictRepositoryCandidate - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.future.function.repository.feature.communication.chatting.ChatroomRepository.
22-07-2019 13:35:17.195 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport.isStrictRepositoryCandidate - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.future.function.repository.feature.core.DiscussionRepository.
22-07-2019 13:35:17.196 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport.isStrictRepositoryCandidate - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.future.function.repository.feature.core.StickyNoteRepository.
22-07-2019 13:35:17.198 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport.isStrictRepositoryCandidate - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.future.function.repository.feature.scoring.ReportRepository.
22-07-2019 13:35:17.199 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport.isStrictRepositoryCandidate - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.future.function.repository.feature.scoring.QuizRepository.
22-07-2019 13:35:17.201 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport.isStrictRepositoryCandidate - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.future.function.repository.feature.core.ActivityBlogRepository.
22-07-2019 13:35:17.202 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport.isStrictRepositoryCandidate - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.future.function.repository.feature.scoring.QuestionBankRepository.
22-07-2019 13:35:17.203 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport.isStrictRepositoryCandidate - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.future.function.repository.feature.communication.questionnaire.QuestionnaireParticipantRepository.
22-07-2019 13:35:17.205 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport.isStrictRepositoryCandidate - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.future.function.repository.feature.communication.reminder.ReminderRepository.
22-07-2019 13:35:17.206 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport.isStrictRepositoryCandidate - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.future.function.repository.feature.communication.chatting.MessageRepository.
22-07-2019 13:35:17.207 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport.isStrictRepositoryCandidate - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.future.function.repository.feature.communication.chatting.MessageStatusRepository.
22-07-2019 13:35:17.208 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport.isStrictRepositoryCandidate - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.future.function.repository.feature.communication.questionnaire.QuestionQuestionnaireRepository.
22-07-2019 13:35:17.210 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport.isStrictRepositoryCandidate - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.future.function.repository.feature.core.SharedCourseRepository.
22-07-2019 13:35:17.211 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport.isStrictRepositoryCandidate - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.future.function.repository.feature.scoring.StudentQuizRepository.
22-07-2019 13:35:17.213 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport.isStrictRepositoryCandidate - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.future.function.repository.feature.core.CourseRepository.
22-07-2019 13:35:17.214 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport.isStrictRepositoryCandidate - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.future.function.repository.feature.scoring.OptionRepository.
22-07-2019 13:35:17.216 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport.isStrictRepositoryCandidate - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.future.function.repository.feature.communication.questionnaire.UserQuestionnaireSummaryRepository.
22-07-2019 13:35:17.218 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate.multipleStoresDetected - Multiple Spring Data modules found, entering strict repository configuration mode!
22-07-2019 13:35:17.530 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate.multipleStoresDetected - Multiple Spring Data modules found, entering strict repository configuration mode!
22-07-2019 13:35:17.679 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport.isStrictRepositoryCandidate - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.future.function.repository.feature.core.UserRepository.
22-07-2019 13:35:17.679 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport.isStrictRepositoryCandidate - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.future.function.repository.feature.core.AnnouncementRepository.
22-07-2019 13:35:17.679 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport.isStrictRepositoryCandidate - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.future.function.repository.feature.communication.questionnaire.QuestionnaireResponseRepository.
22-07-2019 13:35:17.679 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport.isStrictRepositoryCandidate - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.future.function.repository.feature.scoring.CommentRepository.
22-07-2019 13:35:17.680 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport.isStrictRepositoryCandidate - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.future.function.repository.feature.scoring.StudentQuizDetailRepository.
22-07-2019 13:35:17.680 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport.isStrictRepositoryCandidate - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.future.function.repository.feature.communication.questionnaire.QuestionResponseRepository.
22-07-2019 13:35:17.680 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport.isStrictRepositoryCandidate - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.future.function.repository.feature.communication.reminder.NotificationRepository.
22-07-2019 13:35:17.680 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport.isStrictRepositoryCandidate - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.future.function.repository.feature.core.BatchRepository.
22-07-2019 13:35:17.681 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport.isStrictRepositoryCandidate - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.future.function.repository.feature.scoring.AssignmentRepository.
22-07-2019 13:35:17.681 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport.isStrictRepositoryCandidate - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.future.function.repository.feature.core.FileRepositoryV2.
22-07-2019 13:35:17.681 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport.isStrictRepositoryCandidate - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.future.function.repository.feature.scoring.QuestionRepository.
22-07-2019 13:35:17.681 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport.isStrictRepositoryCandidate - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.future.function.repository.feature.scoring.ReportDetailRepository.
22-07-2019 13:35:17.682 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport.isStrictRepositoryCandidate - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.future.function.repository.feature.scoring.StudentQuestionRepository.
22-07-2019 13:35:17.682 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport.isStrictRepositoryCandidate - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.future.function.repository.feature.communication.questionnaire.QuestionnaireResponseSummaryRepository.
22-07-2019 13:35:17.682 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport.isStrictRepositoryCandidate - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.future.function.repository.feature.core.MenuRepository.
22-07-2019 13:35:17.683 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport.isStrictRepositoryCandidate - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.future.function.repository.feature.communication.questionnaire.QuestionnaireRepository.
22-07-2019 13:35:17.683 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport.isStrictRepositoryCandidate - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.future.function.repository.feature.core.AccessRepository.
22-07-2019 13:35:17.683 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport.isStrictRepositoryCandidate - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.future.function.repository.feature.communication.questionnaire.QuestionResponseSummaryRepository.
22-07-2019 13:35:17.683 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport.isStrictRepositoryCandidate - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.future.function.repository.feature.scoring.RoomRepository.
22-07-2019 13:35:17.684 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport.isStrictRepositoryCandidate - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.future.function.repository.feature.communication.chatting.ChatroomRepository.
22-07-2019 13:35:17.684 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport.isStrictRepositoryCandidate - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.future.function.repository.feature.core.DiscussionRepository.
22-07-2019 13:35:17.684 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport.isStrictRepositoryCandidate - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.future.function.repository.feature.core.StickyNoteRepository.
22-07-2019 13:35:17.684 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport.isStrictRepositoryCandidate - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.future.function.repository.feature.scoring.ReportRepository.
22-07-2019 13:35:17.685 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport.isStrictRepositoryCandidate - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.future.function.repository.feature.scoring.QuizRepository.
22-07-2019 13:35:17.685 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport.isStrictRepositoryCandidate - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.future.function.repository.feature.core.ActivityBlogRepository.
22-07-2019 13:35:17.685 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport.isStrictRepositoryCandidate - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.future.function.repository.feature.scoring.QuestionBankRepository.
22-07-2019 13:35:17.685 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport.isStrictRepositoryCandidate - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.future.function.repository.feature.communication.questionnaire.QuestionnaireParticipantRepository.
22-07-2019 13:35:17.685 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport.isStrictRepositoryCandidate - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.future.function.repository.feature.communication.reminder.ReminderRepository.
22-07-2019 13:35:17.686 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport.isStrictRepositoryCandidate - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.future.function.repository.feature.communication.chatting.MessageRepository.
22-07-2019 13:35:17.686 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport.isStrictRepositoryCandidate - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.future.function.repository.feature.communication.chatting.MessageStatusRepository.
22-07-2019 13:35:17.686 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport.isStrictRepositoryCandidate - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.future.function.repository.feature.communication.questionnaire.QuestionQuestionnaireRepository.
22-07-2019 13:35:17.686 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport.isStrictRepositoryCandidate - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.future.function.repository.feature.core.SharedCourseRepository.
22-07-2019 13:35:17.686 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport.isStrictRepositoryCandidate - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.future.function.repository.feature.scoring.StudentQuizRepository.
22-07-2019 13:35:17.687 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport.isStrictRepositoryCandidate - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.future.function.repository.feature.core.CourseRepository.
22-07-2019 13:35:17.687 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport.isStrictRepositoryCandidate - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.future.function.repository.feature.scoring.OptionRepository.
22-07-2019 13:35:17.687 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport.isStrictRepositoryCandidate - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.future.function.repository.feature.communication.questionnaire.UserQuestionnaireSummaryRepository.
22-07-2019 13:35:18.639 [main] INFO  o.s.b.c.e.t.TomcatEmbeddedServletContainer.initialize - Tomcat initialized with port(s): 8080 (http)
22-07-2019 13:35:18.654 [main] INFO  o.a.coyote.http11.Http11NioProtocol.log - Initializing ProtocolHandler ["http-nio-8080"]
22-07-2019 13:35:18.676 [main] INFO  o.a.catalina.core.StandardService.log - Starting service [Tomcat]
22-07-2019 13:35:18.676 [main] INFO  o.a.catalina.core.StandardEngine.log - Starting Servlet Engine: Apache Tomcat/8.5.37
22-07-2019 13:35:18.809 [localhost-startStop-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/].log - Initializing Spring embedded WebApplicationContext
22-07-2019 13:35:18.809 [localhost-startStop-1] INFO  o.s.web.context.ContextLoader.prepareEmbeddedWebApplicationContext - Root WebApplicationContext: initialization completed in 3965 ms
22-07-2019 13:35:19.051 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean.configure - Mapping filter: 'characterEncodingFilter' to: [/*]
22-07-2019 13:35:19.051 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean.configure - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
22-07-2019 13:35:19.051 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean.configure - Mapping filter: 'httpPutFormContentFilter' to: [/*]
22-07-2019 13:35:19.051 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean.configure - Mapping filter: 'requestContextFilter' to: [/*]
22-07-2019 13:35:19.053 [localhost-startStop-1] INFO  o.s.b.w.s.DelegatingFilterProxyRegistrationBean.configure - Mapping filter: 'springSecurityFilterChain' to: [/*]
22-07-2019 13:35:19.053 [localhost-startStop-1] INFO  o.s.b.w.s.ServletRegistrationBean.onStartup - Mapping servlet: 'dispatcherServlet' to [/]
22-07-2019 13:35:19.728 [main] INFO  org.mongodb.driver.cluster.info - Cluster created with settings {hosts=[sg-function-23035.servers.mongodirector.com:27017], mode=SINGLE, requiredClusterType=UNKNOWN, serverSelectionTimeout='30000 ms', maxWaitQueueSize=500}
22-07-2019 13:35:20.557 [cluster-ClusterId{value='5d355927c299ea2894bc8127', description='null'}-sg-function-23035.servers.mongodirector.com:27017] INFO  org.mongodb.driver.connection.info - Opened connection [connectionId{localValue:1, serverValue:21473}] to sg-function-23035.servers.mongodirector.com:27017
22-07-2019 13:35:20.636 [cluster-ClusterId{value='5d355927c299ea2894bc8127', description='null'}-sg-function-23035.servers.mongodirector.com:27017] INFO  org.mongodb.driver.cluster.info - Monitor thread successfully connected to server with description ServerDescription{address=sg-function-23035.servers.mongodirector.com:27017, type=STANDALONE, state=CONNECTED, ok=true, version=ServerVersion{versionList=[4, 0, 1]}, minWireVersion=0, maxWireVersion=7, maxDocumentSize=16777216, roundTripTimeNanos=74488900}
22-07-2019 13:35:22.297 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping.register - Mapped "{[/api/communication/chatrooms/{chatroomId:.+}/messages],methods=[POST],consumes=[application/json],produces=[application/json]}" onto public com.future.function.web.model.response.base.BaseResponse com.future.function.web.controller.communication.ChatroomController.createMessage(com.future.function.session.model.Session,java.lang.String,com.future.function.web.model.request.communication.MessageRequest)
22-07-2019 13:35:22.298 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping.register - Mapped "{[/api/communication/chatrooms],methods=[GET],produces=[application/json]}" onto public com.future.function.web.model.response.base.PagingResponse<com.future.function.web.model.response.feature.communication.chatting.ChatroomResponse> com.future.function.web.controller.communication.ChatroomController.getChatrooms(com.future.function.session.model.Session,java.lang.String,java.lang.String,int,int)
22-07-2019 13:35:22.299 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping.register - Mapped "{[/api/communication/chatrooms/{chatroomId:.+}],methods=[GET],produces=[application/json]}" onto public com.future.function.web.model.response.base.DataResponse<com.future.function.web.model.response.feature.communication.chatting.ChatroomDetailResponse> com.future.function.web.controller.communication.ChatroomController.getChatroom(com.future.function.session.model.Session,java.lang.String)
22-07-2019 13:35:22.299 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping.register - Mapped "{[/api/communication/chatrooms/{chatroomId:.+}],methods=[PUT],consumes=[application/json],produces=[application/json]}" onto public com.future.function.web.model.response.base.DataResponse<com.future.function.web.model.response.feature.communication.chatting.ChatroomDetailResponse> com.future.function.web.controller.communication.ChatroomController.updateChatroom(com.future.function.session.model.Session,java.lang.String,com.future.function.web.model.request.communication.ChatroomRequest)
22-07-2019 13:35:22.299 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping.register - Mapped "{[/api/communication/chatrooms/{chatroomId:.+}/messages],methods=[GET],produces=[application/json]}" onto public com.future.function.web.model.response.base.PagingResponse<com.future.function.web.model.response.feature.communication.chatting.MessageResponse> com.future.function.web.controller.communication.ChatroomController.getMessages(com.future.function.session.model.Session,java.lang.String,int,int)
22-07-2019 13:35:22.299 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping.register - Mapped "{[/api/communication/chatrooms],methods=[POST],consumes=[application/json],produces=[application/json]}" onto public com.future.function.web.model.response.base.DataResponse<com.future.function.web.model.response.feature.communication.chatting.ChatroomDetailResponse> com.future.function.web.controller.communication.ChatroomController.createChatroom(com.future.function.session.model.Session,com.future.function.web.model.request.communication.ChatroomRequest)
22-07-2019 13:35:22.300 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping.register - Mapped "{[/api/communication/chatrooms/{chatroomId:.+}/messages/{messageId:.+}/_read],methods=[PUT],produces=[application/json]}" onto public com.future.function.web.model.response.base.BaseResponse com.future.function.web.controller.communication.ChatroomController.updateMessageStatus(com.future.function.session.model.Session,java.lang.String,java.lang.String)
22-07-2019 13:35:22.300 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping.register - Mapped "{[/api/communication/chatrooms/{chatroomId:.+}/messages/_after],methods=[GET],produces=[application/json]}" onto public com.future.function.web.model.response.base.PagingResponse<com.future.function.web.model.response.feature.communication.chatting.MessageResponse> com.future.function.web.controller.communication.ChatroomController.getMessagesAfterPivot(com.future.function.session.model.Session,java.lang.String,int,int,java.lang.String)
22-07-2019 13:35:22.301 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping.register - Mapped "{[/api/communication/chatrooms/{chatroomId:.+}/messages/_before],methods=[GET],produces=[application/json]}" onto public com.future.function.web.model.response.base.PagingResponse<com.future.function.web.model.response.feature.communication.chatting.MessageResponse> com.future.function.web.controller.communication.ChatroomController.getMessagesBeforePivot(com.future.function.session.model.Session,java.lang.String,int,int,java.lang.String)
22-07-2019 13:35:22.302 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping.register - Mapped "{[/api/communication/notifications],methods=[POST],consumes=[application/json],produces=[application/json]}" onto public com.future.function.web.model.response.base.DataResponse<com.future.function.web.model.response.feature.communication.reminder.NotificationResponse> com.future.function.web.controller.communication.NotificationController.createNotification(com.future.function.session.model.Session,com.future.function.web.model.request.communication.NotificationRequest)
22-07-2019 13:35:22.302 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping.register - Mapped "{[/api/communication/notifications],methods=[GET],produces=[application/json]}" onto public com.future.function.web.model.response.base.PagingResponse<com.future.function.web.model.response.feature.communication.reminder.NotificationResponse> com.future.function.web.controller.communication.NotificationController.getNotifications(com.future.function.session.model.Session,int,int)
22-07-2019 13:35:22.302 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping.register - Mapped "{[/api/communication/notifications/_unseen_total],methods=[GET],produces=[application/json]}" onto public com.future.function.web.model.response.base.DataResponse<com.future.function.web.model.response.feature.communication.reminder.NotificationTotalUnseenResponse> com.future.function.web.controller.communication.NotificationController.getTotalUnseen(com.future.function.session.model.Session)
22-07-2019 13:35:22.303 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping.register - Mapped "{[/api/communication/notifications/{notificationId:.+}/_read],methods=[PUT],produces=[application/json]}" onto public com.future.function.web.model.response.base.BaseResponse com.future.function.web.controller.communication.NotificationController.readNotification(com.future.function.session.model.Session,java.lang.String)
22-07-2019 13:35:22.304 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping.register - Mapped "{[/api/communication/my-questionnaires/{questionnaireId}/appraisees/{appraiseesId}/questions],methods=[GET],produces=[application/json]}" onto public com.future.function.web.model.response.base.DataResponse<java.util.List<com.future.function.web.model.response.feature.communication.questionnaire.QuestionQuestionnaireResponse>> com.future.function.web.controller.communication.questionnaire.MyQuestionnaireController.getQuestion(java.lang.String,java.lang.String)
22-07-2019 13:35:22.304 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping.register - Mapped "{[/api/communication/my-questionnaires/{questionnaireId}/appraisees/{appraiseesId}],methods=[GET],produces=[application/json]}" onto public com.future.function.web.model.response.base.DataResponse<com.future.function.web.model.response.feature.communication.questionnaire.AppraisalDataResponse> com.future.function.web.controller.communication.questionnaire.MyQuestionnaireController.getQuestionnaireData(java.lang.String,java.lang.String)
22-07-2019 13:35:22.305 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping.register - Mapped "{[/api/communication/my-questionnaires],methods=[GET],produces=[application/json]}" onto public com.future.function.web.model.response.base.PagingResponse com.future.function.web.controller.communication.questionnaire.MyQuestionnaireController.getMyQuestionnaires(int,int,com.future.function.session.model.Session)
